"name","long_tender_text"
K132-SADIA-0290.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 0,90 mm Pb bei einer Röhrenspannung von 60 kV,
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K132-SADIA-0300.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 1,20 mm Pb bei einer Röhrenspannung von 70 kV,
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K132-SADIA-0310.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 1,50 mm Pb bei einer Röhrenspannung von 80 kV,_x000D_
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K132-SADIA-0320.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 1,40 mm Pb bei einer Röhrenspannung von 90 kV,_x000D_
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K132-SADIA-0330.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 1,40 mm Pb bei einer Röhrenspannung von 100 kV,_x000D_
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K132-SADIA-0340.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 1,00 mm Pb bei einer Röhrenspannung von 125 kV,_x000D_
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K132-SADIA-0350.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 0,80 mm Pb bei einer Röhrenspannung von 150 kV,_x000D_
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K132-SADIA-0360.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 0,90 mm Pb bei einer Röhrenspannung von 60 kV,
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K132-SADIA-0370.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 1,20 mm Pb bei einer Röhrenspannung von 70 kV,
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K132-SADIA-0380.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 1,50 mm Pb bei einer Röhrenspannung von 80 kV,_x000D_
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K132-SADIA-0390.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 1,40 mm Pb bei einer Röhrenspannung von 90 kV,_x000D_
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K132-SADIA-0400.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 1,40 mm Pb bei einer Röhrenspannung von 100 kV,_x000D_
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K132-SADIA-0410.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Bleigleichwert von 1,00 mm Pb bei einer Röhrenspannung von 125 kV,_x000D_
Anzahl Strahlenschutzplatten Safeboard: 2x 12,5 mm.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Bewertetes Schalldämm-Maß Rw = 67,4 dB</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Knauf Safeboard, Typ DF EN 520, einlagig, Plattendicke 12,5 mm,
Beplankung außen:
Knauf Diamant, Typ DFH2IR EN 520, einlagig, Plattendicke 12,5 mm,
Verschraubung mit Diamant-Schraube XTN,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K132.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
